Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day
400,2020-03-27,10:00 AM,Gujarat,42,1,0,3,43,57
401,2020-03-27,10:00 AM,Haryana,16,14,11,0,30,57
402,2020-03-27,10:00 AM,Himachal Pradesh,3,0,0,1,3,57
403,2020-03-27,10:00 AM,Jammu and Kashmir,13,0,1,1,13,57
404,2020-03-27,10:00 AM,Karnataka,55,0,3,2,55,57
405,2020-03-27,10:00 AM,Kerala,129,8,11,0,137,57
406,2020-03-27,10:00 AM,Ladakh,13,0,3,0,13,57
407,2020-03-27,10:00 AM,Madhya Pradesh,20,0,0,1,20,57
408,2020-03-27,10:00 AM,Maharashtra,127,3,15,4,130,57
409,2020-03-27,10:00 AM,Manipur,1,0,0,0,1,57
410,2020-03-27,10:00 AM,Mizoram,1,0,0,0,1,57
411,2020-03-27,10:00 AM,Odisha,2,0,0,0,2,57
412,2020-03-27,10:00 AM,Puducherry,1,0,0,0,1,57
413,2020-03-27,10:00 AM,Punjab,33,0,0,1,33,57
414,2020-03-27,10:00 AM,Rajasthan,39,2,3,0,41,57
415,2020-03-27,10:00 AM,Tamil Nadu,23,6,1,1,29,57
416,2020-03-27,10:00 AM,Telengana,35,10,1,0,45,57
417,2020-03-27,10:00 AM,Uttarakhand,4,1,0,0,5,57
418,2020-03-27,10:00 AM,Uttar Pradesh,40,1,11,0,41,57
419,2020-03-27,10:00 AM,West Bengal,10,0,0,1,10,57
420,2020-03-28,6:00 PM,Andhra Pradesh,14,0,1,0,14,58
421,2020-03-28,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,58
422,2020-03-28,6:00 PM,Bihar,9,0,0,1,9,58
423,2020-03-28,6:00 PM,Chandigarh,8,0,0,0,8,58
424,2020-03-28,6:00 PM,Chhattisgarh,6,0,0,0,6,58
425,2020-03-28,6:00 PM,Delhi,38,1,6,1,39,58
426,2020-03-28,6:00 PM,Goa,3,0,0,0,3,58
427,2020-03-28,6:00 PM,Gujarat,44,1,0,3,45,58
428,2020-03-28,6:00 PM,Haryana,19,14,12,0,33,58
429,2020-03-28,6:00 PM,Himachal Pradesh,3,0,0,1,3,58
430,2020-03-28,6:00 PM,Jammu and Kashmir,20,0,1,1,20,58
431,2020-03-28,6:00 PM,Karnataka,55,0,3,2,55,58
432,2020-03-28,6:00 PM,Kerala,168,8,11,0,176,58
433,2020-03-28,6:00 PM,Ladakh,13,0,3,0,13,58
434,2020-03-28,6:00 PM,Madhya Pradesh,30,0,0,2,30,58
435,2020-03-28,6:00 PM,Maharashtra,177,3,25,5,180,58
436,2020-03-28,6:00 PM,Manipur,1,0,0,0,1,58
437,2020-03-28,6:00 PM,Mizoram,1,0,0,0,1,58
438,2020-03-28,6:00 PM,Odisha,3,0,0,0,3,58
439,2020-03-28,6:00 PM,Puducherry,1,0,0,0,1,58
440,2020-03-28,6:00 PM,Punjab,38,0,1,1,38,58
441,2020-03-28,6:00 PM,Rajasthan,52,2,3,0,54,58
442,2020-03-28,6:00 PM,Tamil Nadu,34,6,2,1,40,58
443,2020-03-28,6:00 PM,Telengana,46,10,1,0,56,58
444,2020-03-28,6:00 PM,Uttarakhand,4,1,0,0,5,58
445,2020-03-28,6:00 PM,Uttar Pradesh,54,1,11,0,55,58
446,2020-03-28,6:00 PM,West Bengal,15,0,0,1,15,58
447,2020-03-29,7:30 PM,Andhra Pradesh,-,-,1,0,19,59
448,2020-03-29,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,59
449,2020-03-29,7:30 PM,Bihar,-,-,0,1,11,59
450,2020-03-29,7:30 PM,Chandigarh,-,-,0,0,8,59
451,2020-03-29,7:30 PM,Chhattisgarh,-,-,0,0,7,59
452,2020-03-29,7:30 PM,Delhi,-,-,6,2,49,59
453,2020-03-29,7:30 PM,Goa,-,-,0,0,5,59
454,2020-03-29,7:30 PM,Gujarat,-,-,1,5,58,59
455,2020-03-29,7:30 PM,Haryana,-,-,17,0,33,59
456,2020-03-29,7:30 PM,Himachal Pradesh,-,-,0,1,3,59
457,2020-03-29,7:30 PM,Jammu and Kashmir,-,-,1,2,31,59
458,2020-03-29,7:30 PM,Karnataka,-,-,5,3,76,59
459,2020-03-29,7:30 PM,Kerala,-,-,15,1,182,59
460,2020-03-29,7:30 PM,Ladakh,-,-,3,0,13,59
461,2020-03-29,7:30 PM,Madhya Pradesh,-,-,0,2,30,59
462,2020-03-29,7:30 PM,Maharashtra,-,-,25,6,186,59
463,2020-03-29,7:30 PM,Manipur,-,-,0,0,1,59
464,2020-03-29,7:30 PM,Mizoram,-,-,0,0,1,59
465,2020-03-29,7:30 PM,Odisha,-,-,0,0,3,59
466,2020-03-29,7:30 PM,Puducherry,-,-,0,0,1,59
467,2020-03-29,7:30 PM,Punjab,-,-,1,1,38,59
468,2020-03-29,7:30 PM,Rajasthan,-,-,3,0,55,59
469,2020-03-29,7:30 PM,Tamil Nadu,-,-,4,1,49,59
470,2020-03-29,7:30 PM,Telengana,-,-,1,1,66,59
471,2020-03-29,7:30 PM,Uttarakhand,-,-,2,0,7,59
472,2020-03-29,7:30 PM,Uttar Pradesh,-,-,11,0,65,59
473,2020-03-29,7:30 PM,West Bengal,-,-,0,1,18,59
474,2020-03-30,9:30 PM,Andhra Pradesh,-,-,1,0,23,60
475,2020-03-30,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,60
476,2020-03-30,9:30 PM,Bihar,-,-,0,1,15,60
477,2020-03-30,9:30 PM,Chandigarh,-,-,0,0,8,60
478,2020-03-30,9:30 PM,Chhattisgarh,-,-,0,0,7,60
479,2020-03-30,9:30 PM,Delhi,-,-,6,2,87,60
480,2020-03-30,9:30 PM,Goa,-,-,0,0,5,60
481,2020-03-30,9:30 PM,Gujarat,-,-,1,6,69,60
482,2020-03-30,9:30 PM,Haryana,-,-,18,0,36,60
483,2020-03-30,9:30 PM,Himachal Pradesh,-,-,0,1,3,60
484,2020-03-30,9:30 PM,Jammu and Kashmir,-,-,2,2,48,60
485,2020-03-30,9:30 PM,Karnataka,-,-,5,3,83,60
486,2020-03-30,9:30 PM,Kerala,-,-,19,1,202,60
487,2020-03-30,9:30 PM,Ladakh,-,-,3,0,13,60
488,2020-03-30,9:30 PM,Madhya Pradesh,-,-,0,3,47,60
489,2020-03-30,9:30 PM,Maharashtra,-,-,25,8,198,60
490,2020-03-30,9:30 PM,Manipur,-,-,0,0,1,60
491,2020-03-30,9:30 PM,Mizoram,-,-,0,0,1,60
492,2020-03-30,9:30 PM,Odisha,-,-,0,0,3,60
493,2020-03-30,9:30 PM,Puducherry,-,-,0,0,1,60
494,2020-03-30,9:30 PM,Punjab,-,-,1,1,38,60
495,2020-03-30,9:30 PM,Rajasthan,-,-,3,0,59,60
496,2020-03-30,9:30 PM,Tamil Nadu,-,-,4,1,67,60
497,2020-03-30,9:30 PM,Telengana,-,-,1,1,71,60
498,2020-03-30,9:30 PM,Uttarakhand,-,-,2,0,7,60
499,2020-03-30,9:30 PM,Uttar Pradesh,-,-,11,0,82,60
500,2020-03-30,9:30 PM,West Bengal,-,-,0,1,22,60
501,2020-03-30,9:30 PM,Unassigned,-,-,0,0,46,60
502,2020-03-31,8:30 PM,Andhra Pradesh,-,-,1,0,40,61
503,2020-03-31,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,61
504,2020-03-31,8:30 PM,Bihar,-,-,0,1,15,61
505,2020-03-31,8:30 PM,Chandigarh,-,-,0,0,13,61
506,2020-03-31,8:30 PM,Chhattisgarh,-,-,0,0,8,61
507,2020-03-31,8:30 PM,Delhi,-,-,6,2,97,61
508,2020-03-31,8:30 PM,Goa,-,-,0,0,5,61
509,2020-03-31,8:30 PM,Gujarat,-,-,3,6,73,61
510,2020-03-31,8:30 PM,Haryana,-,-,21,0,40,61
511,2020-03-31,8:30 PM,Himachal Pradesh,-,-,0,1,3,61
512,2020-03-31,8:30 PM,Jammu and Kashmir,-,-,2,2,54,61
513,2020-03-31,8:30 PM,Karnataka,-,-,5,3,83,61
514,2020-03-31,8:30 PM,Kerala,-,-,19,1,234,61
515,2020-03-31,8:30 PM,Ladakh,-,-,3,0,13,61
516,2020-03-31,8:30 PM,Madhya Pradesh,-,-,0,3,47,61
517,2020-03-31,8:30 PM,Maharashtra,-,-,39,9,216,61
518,2020-03-31,8:30 PM,Manipur,-,-,0,0,1,61
519,2020-03-31,8:30 PM,Mizoram,-,-,0,0,1,61
520,2020-03-31,8:30 PM,Odisha,-,-,0,0,3,61
521,2020-03-31,8:30 PM,Puducherry,-,-,0,0,1,61
522,2020-03-31,8:30 PM,Punjab,-,-,1,3,41,61
523,2020-03-31,8:30 PM,Rajasthan,-,-,3,0,74,61
524,2020-03-31,8:30 PM,Tamil Nadu,-,-,4,1,74,61
525,2020-03-31,8:30 PM,Telengana,-,-,1,1,79,61
526,2020-03-31,8:30 PM,Uttarakhand,-,-,2,0,7,61
527,2020-03-31,8:30 PM,Uttar Pradesh,-,-,14,0,101,61
528,2020-03-31,8:30 PM,West Bengal,-,-,0,2,26,61
529,2020-03-31,8:30 PM,Unassigned,-,-,0,0,38,61
530,2020-04-01,7:30 PM,Andhra Pradesh,-,-,1,0,83,62
531,2020-04-01,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,62
532,2020-04-01,7:30 PM,Assam,-,-,0,0,1,62
533,2020-04-01,7:30 PM,Bihar,-,-,0,1,23,62
534,2020-04-01,7:30 PM,Chandigarh,-,-,0,0,16,62
535,2020-04-01,7:30 PM,Chhattisgarh,-,-,2,0,9,62
536,2020-04-01,7:30 PM,Delhi,-,-,6,2,152,62
537,2020-04-01,7:30 PM,Goa,-,-,0,0,5,62
538,2020-04-01,7:30 PM,Gujarat,-,-,5,6,82,62
539,2020-04-01,7:30 PM,Haryana,-,-,21,0,43,62
540,2020-04-01,7:30 PM,Himachal Pradesh,-,-,0,1,3,62
541,2020-04-01,7:30 PM,Jammu and Kashmir,-,-,2,2,62,62
542,2020-04-01,7:30 PM,Jharkhand,-,-,0,0,1,62
543,2020-04-01,7:30 PM,Karnataka,-,-,8,3,101,62
544,2020-04-01,7:30 PM,Kerala,-,-,23,2,241,62
545,2020-04-01,7:30 PM,Ladakh,-,-,3,0,13,62
546,2020-04-01,7:30 PM,Madhya Pradesh,-,-,0,3,66,62
547,2020-04-01,7:30 PM,Maharashtra,-,-,39,9,302,62
548,2020-04-01,7:30 PM,Manipur,-,-,0,0,1,62
549,2020-04-01,7:30 PM,Mizoram,-,-,0,0,1,62
550,2020-04-01,7:30 PM,Odisha,-,-,0,0,4,62
551,2020-04-01,7:30 PM,Puducherry,-,-,1,0,3,62
552,2020-04-01,7:30 PM,Punjab,-,-,1,3,42,62
553,2020-04-01,7:30 PM,Rajasthan,-,-,3,0,93,62
554,2020-04-01,7:30 PM,Tamil Nadu,-,-,6,1,234,62
555,2020-04-01,7:30 PM,Telengana,-,-,1,3,96,62
556,2020-04-01,7:30 PM,Uttarakhand,-,-,2,0,7,62
557,2020-04-01,7:30 PM,Uttar Pradesh,-,-,14,2,103,62
558,2020-04-01,7:30 PM,West Bengal,-,-,6,3,37,62
559,2020-04-02,6:00 PM,Andhra Pradesh,-,-,1,1,86,63
560,2020-04-02,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,63
561,2020-04-02,6:00 PM,Assam,-,-,0,0,5,63
562,2020-04-02,6:00 PM,Bihar,-,-,0,1,24,63
563,2020-04-02,6:00 PM,Chandigarh,-,-,0,0,16,63
564,2020-04-02,6:00 PM,Chhattisgarh,-,-,2,0,9,63
565,2020-04-02,6:00 PM,Delhi,-,-,8,4,219,63
566,2020-04-02,6:00 PM,Goa,-,-,0,0,5,63
567,2020-04-02,6:00 PM,Gujarat,-,-,8,7,87,63
568,2020-04-02,6:00 PM,Haryana,-,-,21,0,43,63
569,2020-04-02,6:00 PM,Himachal Pradesh,-,-,1,1,3,63
570,2020-04-02,6:00 PM,Jammu and Kashmir,-,-,2,2,62,63
571,2020-04-02,6:00 PM,Jharkhand,-,-,0,0,1,63
572,2020-04-02,6:00 PM,Karnataka,-,-,9,3,110,63
573,2020-04-02,6:00 PM,Kerala,-,-,25,2,265,63
574,2020-04-02,6:00 PM,Ladakh,-,-,3,0,13,63
575,2020-04-02,6:00 PM,Madhya Pradesh,-,-,0,6,99,63
576,2020-04-02,6:00 PM,Maharashtra,-,-,42,13,335,63
577,2020-04-02,6:00 PM,Manipur,-,-,0,0,1,63
578,2020-04-02,6:00 PM,Mizoram,-,-,0,0,1,63
579,2020-04-02,6:00 PM,Odisha,-,-,0,0,4,63
580,2020-04-02,6:00 PM,Puducherry,-,-,1,0,3,63
581,2020-04-02,6:00 PM,Punjab,-,-,1,4,46,63
582,2020-04-02,6:00 PM,Rajasthan,-,-,3,0,108,63
583,2020-04-02,6:00 PM,Tamil Nadu,-,-,6,1,234,63
584,2020-04-02,6:00 PM,Telengana,-,-,1,3,107,63
585,2020-04-02,6:00 PM,Uttarakhand,-,-,2,0,7,63
586,2020-04-02,6:00 PM,Uttar Pradesh,-,-,14,2,113,63
587,2020-04-02,6:00 PM,West Bengal,-,-,6,3,53,63
588,2020-04-03,6:00 PM,Andhra Pradesh,-,-,1,1,132,64
589,2020-04-03,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,64
590,2020-04-03,6:00 PM,Arunachal Pradesh,-,-,0,0,1,64
591,2020-04-03,6:00 PM,Assam,-,-,0,0,16,64
592,2020-04-03,6:00 PM,Bihar,-,-,0,1,29,64
593,2020-04-03,6:00 PM,Chandigarh,-,-,0,0,18,64
594,2020-04-03,6:00 PM,Chhattisgarh,-,-,3,0,9,64
595,2020-04-03,6:00 PM,Delhi,-,-,8,4,219,64
596,2020-04-03,6:00 PM,Goa,-,-,0,0,6,64
597,2020-04-03,6:00 PM,Gujarat,-,-,10,8,95,64
598,2020-04-03,6:00 PM,Haryana,-,-,24,0,49,64
599,2020-04-03,6:00 PM,Himachal Pradesh,-,-,1,1,6,64
600,2020-04-03,6:00 PM,Jammu and Kashmir,-,-,3,2,75,64
601,2020-04-03,6:00 PM,Jharkhand,-,-,0,0,2,64
602,2020-04-03,6:00 PM,Karnataka,-,-,10,3,124,64
603,2020-04-03,6:00 PM,Kerala,-,-,27,2,286,64
604,2020-04-03,6:00 PM,Ladakh,-,-,3,0,14,64
605,2020-04-03,6:00 PM,Madhya Pradesh,-,-,0,6,104,64
606,2020-04-03,6:00 PM,Maharashtra,-,-,42,16,335,64
607,2020-04-03,6:00 PM,Manipur,-,-,0,0,2,64
608,2020-04-03,6:00 PM,Mizoram,-,-,0,0,1,64
609,2020-04-03,6:00 PM,Odisha,-,-,0,0,5,64
610,2020-04-03,6:00 PM,Puducherry,-,-,1,0,5,64
611,2020-04-03,6:00 PM,Punjab,-,-,1,5,48,64
612,2020-04-03,6:00 PM,Rajasthan,-,-,3,0,167,64
613,2020-04-03,6:00 PM,Tamil Nadu,-,-,6,1,309,64
614,2020-04-03,6:00 PM,Telengana,-,-,1,7,158,64
615,2020-04-03,6:00 PM,Uttarakhand,-,-,2,0,10,64
616,2020-04-03,6:00 PM,Uttar Pradesh,-,-,14,2,172,64
617,2020-04-03,6:00 PM,West Bengal,-,-,3,3,63,64
618,2020-04-03,6:00 PM,Unassigned,-,-,0,0,77,64
619,2020-04-04,6:00 PM,Andhra Pradesh,-,-,1,1,161,65
620,2020-04-04,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,65
621,2020-04-04,6:00 PM,Arunachal Pradesh,-,-,0,0,1,65
622,2020-04-04,6:00 PM,Assam,-,-,0,0,24,65
623,2020-04-04,6:00 PM,Bihar,-,-,0,1,30,65
624,2020-04-04,6:00 PM,Chandigarh,-,-,0,0,18,65
625,2020-04-04,6:00 PM,Chhattisgarh,-,-,3,0,9,65
626,2020-04-04,6:00 PM,Delhi,-,-,15,6,445,65
627,2020-04-04,6:00 PM,Goa,-,-,0,0,7,65
628,2020-04-04,6:00 PM,Gujarat,-,-,14,10,105,65
629,2020-04-04,6:00 PM,Haryana,-,-,24,0,49,65
630,2020-04-04,6:00 PM,Himachal Pradesh,-,-,1,1,6,65
631,2020-04-04,6:00 PM,Jammu and Kashmir,-,-,3,2,75,65
632,2020-04-04,6:00 PM,Jharkhand,-,-,0,0,2,65
633,2020-04-04,6:00 PM,Karnataka,-,-,12,3,128,65
634,2020-04-04,6:00 PM,Kerala,-,-,41,2,295,65
635,2020-04-04,6:00 PM,Ladakh,-,-,3,0,14,65
636,2020-04-04,6:00 PM,Madhya Pradesh,-,-,0,6,104,65
637,2020-04-04,6:00 PM,Maharashtra,-,-,42,24,490,65
638,2020-04-04,6:00 PM,Manipur,-,-,0,0,2,65
639,2020-04-04,6:00 PM,Mizoram,-,-,0,0,1,65
640,2020-04-04,6:00 PM,Odisha,-,-,0,0,5,65
641,2020-04-04,6:00 PM,Puducherry,-,-,1,0,5,65
642,2020-04-04,6:00 PM,Punjab,-,-,1,5,57,65
643,2020-04-04,6:00 PM,Rajasthan,-,-,21,0,200,65
644,2020-04-04,6:00 PM,Tamil Nadu,-,-,6,2,411,65
645,2020-04-04,6:00 PM,Telengana,-,-,1,7,159,65
646,2020-04-04,6:00 PM,Uttarakhand,-,-,2,0,16,65
647,2020-04-04,6:00 PM,Uttar Pradesh,-,-,19,2,174,65
648,2020-04-04,6:00 PM,West Bengal,-,-,3,3,69,65
649,2020-04-05,6:00 PM,Andhra Pradesh,-,-,1,1,190,66
650,2020-04-05,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,66
651,2020-04-05,6:00 PM,Arunachal Pradesh,-,-,0,0,1,66
652,2020-04-05,6:00 PM,Assam,-,-,0,0,26,66
653,2020-04-05,6:00 PM,Bihar,-,-,0,1,30,66
654,2020-04-05,6:00 PM,Chandigarh,-,-,0,0,18,66
655,2020-04-05,6:00 PM,Chhattisgarh,-,-,3,0,9,66
656,2020-04-05,6:00 PM,Delhi,-,-,18,7,503,66
657,2020-04-05,6:00 PM,Goa,-,-,0,0,7,66
658,2020-04-05,6:00 PM,Gujarat,-,-,18,11,122,66
659,2020-04-05,6:00 PM,Haryana,-,-,25,1,59,66
660,2020-04-05,6:00 PM,Himachal Pradesh,-,-,1,1,6,66
661,2020-04-05,6:00 PM,Jammu and Kashmir,-,-,4,2,106,66
662,2020-04-05,6:00 PM,Jharkhand,-,-,0,0,3,66
663,2020-04-05,6:00 PM,Karnataka,-,-,12,4,144,66
664,2020-04-05,6:00 PM,Kerala,-,-,49,2,306,66
665,2020-04-05,6:00 PM,Ladakh,-,-,10,0,14,66
666,2020-04-05,6:00 PM,Madhya Pradesh,-,-,0,9,165,66
667,2020-04-05,6:00 PM,Maharashtra,-,-,42,24,490,66
668,2020-04-05,6:00 PM,Manipur,-,-,0,0,2,66
669,2020-04-05,6:00 PM,Mizoram,-,-,0,0,1,66
670,2020-04-05,6:00 PM,Odisha,-,-,0,0,20,66
671,2020-04-05,6:00 PM,Puducherry,-,-,1,0,5,66
672,2020-04-05,6:00 PM,Punjab,-,-,1,5,57,66
673,2020-04-05,6:00 PM,Rajasthan,-,-,21,0,200,66
674,2020-04-05,6:00 PM,Tamil Nadu,-,-,6,3,485,66
675,2020-04-05,6:00 PM,Telengana,-,-,32,7,269,66
676,2020-04-05,6:00 PM,Uttarakhand,-,-,2,0,22,66
677,2020-04-05,6:00 PM,Uttar Pradesh,-,-,19,2,227,66
678,2020-04-05,6:00 PM,West Bengal,-,-,10,3,80,66
679,2020-04-06,6:00 PM,Andhra Pradesh,-,-,1,3,226,67
680,2020-04-06,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,67
681,2020-04-06,6:00 PM,Arunachal Pradesh,-,-,0,0,1,67
682,2020-04-06,6:00 PM,Assam,-,-,0,0,26,67
683,2020-04-06,6:00 PM,Bihar,-,-,0,1,32,67
684,2020-04-06,6:00 PM,Chandigarh,-,-,0,0,18,67
685,2020-04-06,6:00 PM,Chhattisgarh,-,-,8,0,10,67
686,2020-04-06,6:00 PM,Delhi,-,-,19,7,523,67
687,2020-04-06,6:00 PM,Goa,-,-,0,0,7,67
688,2020-04-06,6:00 PM,Gujarat,-,-,22,12,144,67
689,2020-04-06,6:00 PM,Haryana,-,-,25,1,84,67
690,2020-04-06,6:00 PM,Himachal Pradesh,-,-,2,1,13,67
691,2020-04-06,6:00 PM,Jammu and Kashmir,-,-,4,2,109,67
692,2020-04-06,6:00 PM,Jharkhand,-,-,0,0,4,67
693,2020-04-06,6:00 PM,Karnataka,-,-,12,4,151,67
694,2020-04-06,6:00 PM,Kerala,-,-,55,2,314,67
695,2020-04-06,6:00 PM,Ladakh,-,-,10,0,14,67
696,2020-04-06,6:00 PM,Madhya Pradesh,-,-,0,9,165,67
697,2020-04-06,6:00 PM,Maharashtra,-,-,56,45,748,67
698,2020-04-06,6:00 PM,Manipur,-,-,0,0,2,67
699,2020-04-06,6:00 PM,Mizoram,-,-,0,0,1,67
700,2020-04-06,6:00 PM,Odisha,-,-,2,0,21,67
701,2020-04-06,6:00 PM,Puducherry,-,-,1,0,5,67
702,2020-04-06,6:00 PM,Punjab,-,-,4,6,76,67
703,2020-04-06,6:00 PM,Rajasthan,-,-,21,0,274,67
704,2020-04-06,6:00 PM,Tamil Nadu,-,-,8,5,571,67
705,2020-04-06,6:00 PM,Telengana,-,-,34,7,321,67
706,2020-04-06,6:00 PM,Uttarakhand,-,-,4,0,26,67
707,2020-04-06,6:00 PM,Uttar Pradesh,-,-,21,3,305,67
708,2020-04-06,6:00 PM,West Bengal,-,-,10,3,80,67
709,2020-04-07,6:00 PM,Andhra Pradesh,-,-,1,3,266,68
710,2020-04-07,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,68
711,2020-04-07,6:00 PM,Arunachal Pradesh,-,-,0,0,1,68
712,2020-04-07,6:00 PM,Assam,-,-,0,0,26,68
713,2020-04-07,6:00 PM,Bihar,-,-,0,1,32,68
714,2020-04-07,6:00 PM,Chandigarh,-,-,7,0,18,68
715,2020-04-07,6:00 PM,Chhattisgarh,-,-,9,0,10,68
716,2020-04-07,6:00 PM,Delhi,-,-,21,7,576,68
717,2020-04-07,6:00 PM,Goa,-,-,0,0,7,68
718,2020-04-07,6:00 PM,Gujarat,-,-,25,13,165,68
719,2020-04-07,6:00 PM,Haryana,-,-,25,1,90,68
720,2020-04-07,6:00 PM,Himachal Pradesh,-,-,2,1,13,68
721,2020-04-07,6:00 PM,Jammu and Kashmir,-,-,4,2,116,68
722,2020-04-07,6:00 PM,Jharkhand,-,-,0,0,4,68
723,2020-04-07,6:00 PM,Karnataka,-,-,25,4,175,68
724,2020-04-07,6:00 PM,Kerala,-,-,58,2,327,68
725,2020-04-07,6:00 PM,Ladakh,-,-,10,0,14,68
726,2020-04-07,6:00 PM,Madhya Pradesh,-,-,0,13,229,68
727,2020-04-07,6:00 PM,Maharashtra,-,-,56,48,868,68
728,2020-04-07,6:00 PM,Manipur,-,-,0,0,2,68
729,2020-04-07,6:00 PM,Mizoram,-,-,0,0,1,68
730,2020-04-07,6:00 PM,Odisha,-,-,2,1,42,68
731,2020-04-07,6:00 PM,Puducherry,-,-,1,0,5,68
732,2020-04-07,6:00 PM,Punjab,-,-,4,7,91,68
733,2020-04-07,6:00 PM,Rajasthan,-,-,21,3,288,68
734,2020-04-07,6:00 PM,Tamil Nadu,-,-,8,5,621,68
735,2020-04-07,6:00 PM,Telengana,-,-,35,7,364,68
736,2020-04-07,6:00 PM,Tripura,-,-,0,0,1,68
737,2020-04-07,6:00 PM,Uttarakhand,-,-,5,0,31,68
738,2020-04-07,6:00 PM,Uttar Pradesh,-,-,21,3,305,68
739,2020-04-07,6:00 PM,West Bengal,-,-,13,3,91,68
740,2020-04-08,5:00 PM,Andhra Pradesh,-,-,5,4,305,69
741,2020-04-08,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,69
742,2020-04-08,5:00 PM,Arunachal Pradesh,-,-,0,0,1,69
743,2020-04-08,5:00 PM,Assam,-,-,0,0,27,69
744,2020-04-08,5:00 PM,Bihar,-,-,0,1,38,69
745,2020-04-08,5:00 PM,Chandigarh,-,-,7,0,18,69
746,2020-04-08,5:00 PM,Chhattisgarh,-,-,9,0,10,69
747,2020-04-08,5:00 PM,Delhi,-,-,21,9,576,69
748,2020-04-08,5:00 PM,Goa,-,-,0,0,7,69
749,2020-04-08,5:00 PM,Gujarat,-,-,25,13,165,69
750,2020-04-08,5:00 PM,Haryana,-,-,28,3,147,69
751,2020-04-08,5:00 PM,Himachal Pradesh,-,-,2,1,18,69
752,2020-04-08,5:00 PM,Jammu and Kashmir,-,-,4,2,116,69
753,2020-04-08,5:00 PM,Jharkhand,-,-,0,0,4,69
754,2020-04-08,5:00 PM,Karnataka,-,-,25,4,175,69
755,2020-04-08,5:00 PM,Kerala,-,-,70,2,336,69
756,2020-04-08,5:00 PM,Ladakh,-,-,10,0,14,69
757,2020-04-08,5:00 PM,Madhya Pradesh,-,-,0,13,229,69
758,2020-04-08,5:00 PM,Maharashtra,-,-,79,64,1018,69
759,2020-04-08,5:00 PM,Manipur,-,-,0,0,2,69
760,2020-04-08,5:00 PM,Mizoram,-,-,0,0,1,69
761,2020-04-08,5:00 PM,Odisha,-,-,2,1,42,69
762,2020-04-08,5:00 PM,Puducherry,-,-,1,0,5,69
763,2020-04-08,5:00 PM,Punjab,-,-,4,7,91,69
764,2020-04-08,5:00 PM,Rajasthan,-,-,21,3,328,69
765,2020-04-08,5:00 PM,Tamil Nadu,-,-,19,7,690,69
766,2020-04-08,5:00 PM,Telengana,-,-,35,7,427,69
767,2020-04-08,5:00 PM,Tripura,-,-,0,0,1,69
768,2020-04-08,5:00 PM,Uttarakhand,-,-,5,0,31,69
769,2020-04-08,5:00 PM,Uttar Pradesh,-,-,26,3,343,69
770,2020-04-08,5:00 PM,West Bengal,-,-,13,5,99,69
771,2020-04-09,5:00 PM,Andhra Pradesh,-,-,6,4,348,70
772,2020-04-09,5:00 PM,Andaman and Nicobar Islands,-,-,0,0,11,70
773,2020-04-09,5:00 PM,Arunachal Pradesh,-,-,0,0,1,70
774,2020-04-09,5:00 PM,Assam,-,-,0,0,28,70
775,2020-04-09,5:00 PM,Bihar,-,-,0,1,39,70
776,2020-04-09,5:00 PM,Chandigarh,-,-,7,0,18,70
777,2020-04-09,5:00 PM,Chhattisgarh,-,-,9,0,10,70
778,2020-04-09,5:00 PM,Delhi,-,-,21,9,669,70
779,2020-04-09,5:00 PM,Goa,-,-,0,0,7,70
780,2020-04-09,5:00 PM,Gujarat,-,-,25,16,179,70
781,2020-04-09,5:00 PM,Haryana,-,-,29,3,169,70
782,2020-04-09,5:00 PM,Himachal Pradesh,-,-,2,1,18,70
783,2020-04-09,5:00 PM,Jammu and Kashmir,-,-,4,4,158,70
784,2020-04-09,5:00 PM,Jharkhand,-,-,0,0,13,70
785,2020-04-09,5:00 PM,Karnataka,-,-,28,5,181,70
786,2020-04-09,5:00 PM,Kerala,-,-,83,2,345,70
787,2020-04-09,5:00 PM,Ladakh,-,-,10,0,14,70
788,2020-04-09,5:00 PM,Madhya Pradesh,-,-,0,16,259,70
789,2020-04-09,5:00 PM,Maharashtra,-,-,117,72,1135,70
790,2020-04-09,5:00 PM,Manipur,-,-,1,0,2,70
791,2020-04-09,5:00 PM,Mizoram,-,-,0,0,1,70
792,2020-04-09,5:00 PM,Odisha,-,-,2,1,42,70
793,2020-04-09,5:00 PM,Puducherry,-,-,1,0,5,70
794,2020-04-09,5:00 PM,Punjab,-,-,4,8,101,70
795,2020-04-09,5:00 PM,Rajasthan,-,-,21,3,383,70
796,2020-04-09,5:00 PM,Tamil Nadu,-,-,21,8,738,70
